label,redshift,score
GALAXY,-3.244956e-05,1.3614354656965588e-06
STAR,-7.598473e-05,0.9998981952667236
GALAXY,0.2669982,4.3809868657263e-06
QSO,0.3605845,2.5830280719674192e-05
QSO,0.1043195,1.0100657164002769e-06
GALAXY,0.06300081,5.334536126611056e-06
GALAXY,0.1486903,4.322687891544774e-05
STAR,0.5394858,0.9997836947441101
QSO,0.6217954,2.9719669782934943e-06
GALAXY,0.6993682,1.4147603906167205e-05
STAR,1.049594,0.9999516010284424
GALAXY,1.466538,1.1989461199846119e-05
GALAXY,0.4679345,2.2718653269748756e-07
GALAXY,1.937367,2.9588985853479244e-05
GALAXY,2.099406,3.1922036214382388e-06
GALAXY,0.6513657,7.31064301362494e-06
GALAXY,3.971572,1.154249366663862e-05
GALAXY,2.167921,8.368291673832573e-06
GALAXY,1.152654,3.610435442169546e-06
GALAXY,2.90731,9.65470553637715e-06
GALAXY,0.1212811,2.8110744096920826e-05
GALAXY,0.07788773,6.229152404557681e-06
STAR,0.4594709,0.9999693632125854
GALAXY,0.167881,1.974361566681182e-06
QSO,0.4050114,3.2321556773240445e-06
QSO,1.826578,1.535801175123197e-06
GALAXY,1.556086,5.272407861411921e-07
STAR,0.2900005,0.9998629093170166
STAR,0.3926851,0.9998602867126465
STAR,1.234722,0.9998973608016968
GALAXY,0.5274175,2.0279235286579933e-06
QSO,0.3525239,8.166358384187333e-06
GALAXY,0.5434034,6.278428941186576e-07
QSO,0.1700284,3.416461913730018e-05
GALAXY,0.3327584,9.104318223762675e-07
GALAXY,0.4661536,7.977806717462954e-07
QSO,0.4834307,5.07886397826951e-06
STAR,0.4514164,0.999966025352478
STAR,0.0007207227,0.9999746084213257
QSO,0.170288,5.4311909480020404e-05
GALAXY,0.4374212,6.512966024274647e-07
QSO,-0.0003636302,3.13188934342179e-06
GALAXY,0.5120713,2.5003398604894755e-06
STAR,-0.0005738373,0.9999150037765503
STAR,0.6165675,0.9998950958251953
GALAXY,0.4818608,3.935146196454298e-06
STAR,2.021291,0.9999698400497437
GALAXY,0.1359696,1.9749857074202737e-06
GALAXY,0.2993646,6.125077925389633e-05
STAR,0.3536748,0.9994138479232788
GALAXY,-0.0004085983,1.3694632343685953e-06
QSO,0.04254539,1.5822332670722972e-06
GALAXY,0.4724951,8.196347152988892e-06
GALAXY,1.865434,8.757470823184121e-06
STAR,0.04916706,0.999946117401123
GALAXY,0.5370271,4.35285784305961e-07
QSO,9.824947e-05,3.5751022551266942e-06
GALAXY,0.1654258,3.6942024053132627e-06
QSO,-3.954417e-05,2.480344846844673e-06
GALAXY,0.07718177,1.3255013300295104e-06
QSO,-4.095531e-05,1.697219704510644e-05
GALAXY,-0.0003131607,2.0264003978809342e-05
STAR,2.815635,0.9997451901435852
QSO,0.3067047,5.928571226831991e-06
QSO,-0.0001521249,2.4313724225066835e-06
STAR,0.4345285,0.9999047517776489
QSO,1.703901,6.602528515031736e-07
GALAXY,0.205759,2.034938461292768e-06
GALAXY,0.1312197,1.9354378309799358e-05
STAR,1.40033,0.9995372295379639
GALAXY,2.5876,6.852495062048547e-06
GALAXY,1.405993,3.728476940523251e-06
QSO,0.50327,6.375648354151053e-06
STAR,0.0002654245,0.9997743964195251
GALAXY,0.2915387,1.1250759825998102e-06
STAR,1.121566,0.9999232292175293
GALAXY,2.230133,2.2884698864800157e-06
STAR,-7.612668e-05,0.999945878982544
STAR,0.1301095,0.999935507774353
GALAXY,9.188559e-06,4.122678546991665e-06
QSO,4.570444e-05,4.944756710756337e-06
STAR,0.5675423,0.999950647354126
GALAXY,-4.30926e-05,4.8216043069260195e-06
STAR,0.4906499,0.9999760389328003
GALAXY,0.9088042,2.3145553313952405e-06
GALAXY,0.6873627,1.3295473763719201e-05
GALAXY,0.06478059,1.700150460237637e-05
STAR,0.0001848132,0.9999052286148071
GALAXY,0.6034504,1.0191471346843173e-06
GALAXY,0.5502186,1.3491370509655098e-06
GALAXY,0.5267699,8.77899037732277e-06
GALAXY,3.089467e-07,1.5033302815936622e-06
GALAXY,0.5366895,5.947424142505042e-06
QSO,0.1473458,5.566311301663518e-06
STAR,1.419971,0.9997963309288025
STAR,0.1417621,0.9987922310829163
GALAXY,0.2698431,1.6871172192622907e-05
GALAXY,0.7418367,1.9334001990500838e-06
GALAXY,0.1511439,2.833230610121973e-06
STAR,0.5192564,0.9999476671218872
QSO,-0.0002456546,3.515633807182894e-06
STAR,0.03033707,0.9995020627975464
GALAXY,0.8576975,1.0547064448473975e-05
GALAXY,0.1201855,4.799474481842481e-06
GALAXY,-0.0005141659,0.013884407468140125
STAR,0.08700572,0.9992101192474365
GALAXY,0.7917454,3.9035812733345665e-06
GALAXY,1.522564,2.889245661208406e-05
QSO,0.2101801,6.0695343563565984e-05
GALAXY,0.9885793,1.3953019788459642e-06
STAR,-0.0004204228,0.9999856948852539
GALAXY,0.5102429,6.087294423195999e-06
STAR,0.9741784,0.9996500015258789
GALAXY,1.763347e-05,5.880095613974845e-06
GALAXY,0.5583482,8.800028808764182e-06
STAR,2.167743,0.9999712705612183
GALAXY,0.4847447,6.985415529925376e-05
QSO,0.1370009,2.5253364128730027e-06
GALAXY,0.4427075,4.621714140284894e-07
GALAXY,0.1800909,2.2736663595424034e-05
GALAXY,0.02980063,7.693744919379242e-06
QSO,0.2439009,3.226935177735868e-06
GALAXY,0.09034724,1.1113386335637188e-06
QSO,1.177199,9.735728781379294e-06
STAR,0.0977144,0.9997307658195496
STAR,0.07986074,0.9982833862304688
GALAXY,-0.0004416601,5.6136796047212556e-05
QSO,0.07094458,9.651743312133476e-06
GALAXY,0.7284029,1.1820949112006929e-05
GALAXY,1.108148,1.580879143148195e-05
STAR,0.2014261,0.9997808337211609
GALAXY,0.1052656,9.59475728450343e-05
STAR,2.766258,0.9994206428527832
STAR,0.1300518,0.9999403953552246
QSO,0.09244449,3.957130445542134e-07
GALAXY,0.6117237,8.340228305314668e-06
QSO,0.1300709,8.53108213050291e-06
STAR,0.5547463,0.9999607801437378
QSO,-0.0001103008,2.228601988463197e-05
GALAXY,0.6051641,9.482811947236769e-06
GALAXY,1.309971,2.266526962557691e-06
GALAXY,0.546431,8.396788189202198e-07
GALAXY,2.509958,7.201213065854972e-06
GALAXY,1.722253,3.8586176742683165e-06
GALAXY,0.6146704,8.425833584624343e-06
GALAXY,0.5468767,6.630513325944776e-06
QSO,-0.000606048,4.129389708396047e-06
STAR,0.1416998,0.9999502897262573
STAR,0.5574829,0.9997928738594055
GALAXY,1.306433,7.268825356732123e-06
GALAXY,0.1390165,6.749901331204455e-07
QSO,0.7632235,1.1119249165858491e-06
GALAXY,0.5593382,9.6440608103876e-06
GALAXY,0.5021495,4.819688911084086e-05
STAR,0.1958032,0.9994511008262634
GALAXY,1.028347,9.500215128355194e-06
QSO,2.809478e-05,7.094801549101248e-05
QSO,0.001268841,8.827830242807977e-06
GALAXY,0.2522769,7.947572157718241e-06
STAR,1.413475,0.999985933303833
GALAXY,0.5166999,6.552071226906264e-06
QSO,0.226613,1.3390339290708653e-06
GALAXY,1.20597,1.8005239326157607e-05
GALAXY,1.677826,5.0572130021464545e-06
GALAXY,0.002679336,4.195920155325439e-06
GALAXY,0.6664526,2.3730202883598395e-05
GALAXY,0.1102901,3.853451198665425e-05
GALAXY,1.136616,1.995109869312728e-06
GALAXY,0.366979,1.6063628208939917e-05
STAR,0.0001222081,0.9999204874038696
GALAXY,0.06869665,1.1889839015566395e-06
GALAXY,1.575101,2.459276174704428e-06
GALAXY,0.1153979,1.891250940389e-05
GALAXY,0.3030427,1.8575889271232882e-06
STAR,0.690929,0.9999755620956421
GALAXY,1.170956,6.422068963729544e-06
GALAXY,0.149736,1.3441504052025266e-06
STAR,1.17088,0.9973094463348389
GALAXY,1.743617,3.2227555948338704e-06
QSO,0.5468848,1.698555934126489e-05
GALAXY,0.3411124,1.0621421097312123e-05
STAR,0.4885995,0.9996654987335205
GALAXY,0.6041449,3.7273125030878873e-07
GALAXY,-0.0002790794,2.7563096409721766e-06
GALAXY,0.5270824,6.0057686823711265e-06
GALAXY,0.182843,5.599420092039509e-06
GALAXY,0.3979603,7.79549554863479e-06
GALAXY,0.612507,1.6070602214313112e-05
STAR,2.877649,0.9995439648628235
STAR,1.485343,0.9991627931594849
QSO,0.1627461,4.184817328223289e-07
GALAXY,0.4842879,8.198214800358983e-07
STAR,0.424661,0.9999790191650391
GALAXY,0.0001443941,5.542423423321452e-06
GALAXY,0.03183097,8.820337825454772e-06
GALAXY,0.08829263,1.626551602385007e-05
GALAXY,0.5728366,4.9902220780495554e-05
GALAXY,0.903338,2.4253082301584072e-05
STAR,0.9782426,0.9999165534973145
GALAXY,0.9036869,1.1248839655308984e-05
GALAXY,0.5804105,2.032418706221506e-05
GALAXY,5.237666e-05,5.681747552443994e-06
GALAXY,0.6586828,6.192702812768403e-07
GALAXY,1.589383,4.770094619743759e-06
GALAXY,0.5628269,4.4594635255634785e-06
GALAXY,2.077531,2.8553811716847122e-05
QSO,1.465947,2.543749906180892e-05
STAR,-8.939655e-05,0.9912029504776001
GALAXY,-9.818929e-05,1.8486178987586754e-06
GALAXY,0.06693766,1.0404453860246576e-05
GALAXY,0.0002216419,5.069107828603592e-06
GALAXY,0.0001530248,9.584372492099646e-06
QSO,0.0001830685,2.354572870899574e-06
QSO,0.4894672,4.315686055633705e-06
STAR,-0.0001096834,0.9998669624328613
GALAXY,0.3211179,1.7178035705001093e-05
STAR,2.763729,0.9943994879722595
GALAXY,-1.308791e-05,1.1796688568210811e-06
GALAXY,0.07569332,9.197412964567775e-07
GALAXY,1.484015,1.5653815808036597e-06
GALAXY,1.002057,1.4412193195312284e-05
GALAXY,0.5104929,1.8693743186304346e-05
QSO,0.08405547,1.8535254184826044e-06
QSO,0.1896724,1.2304200254220632e-06
GALAXY,5.687412,4.089604408363812e-05
GALAXY,0.6574835,5.808989953948185e-06
GALAXY,4.666595e-05,3.4702482025750214e-06
STAR,0.4964049,0.9998185038566589
STAR,0.0001646964,0.9998745918273926
STAR,0.752996,0.9999502897262573
STAR,0.5515862,0.9999521970748901
GALAXY,1.398385,1.2177009693914442e-06
STAR,0.6193749,0.9999245405197144
GALAXY,0.001353579,1.567485924169887e-05
GALAXY,0.2643177,3.298528383766097e-07
QSO,0.773028,8.71097745402949e-06
STAR,0.5200377,0.9999102354049683
STAR,0.2799701,0.9999443292617798
GALAXY,0.4420547,7.62584977564984e-06
GALAXY,0.1685919,8.15637940831948e-06
STAR,0.4720401,0.9984800219535828
STAR,0.09328648,0.9999579191207886
GALAXY,1.690725,1.7559326806804165e-05
STAR,0.6095479,0.9873270392417908
QSO,0.6659052,1.0591348654998e-05
QSO,-0.0002371391,3.308209215902025e-06
STAR,0.7865068,0.9999206066131592
QSO,0.09369089,8.010859460227948e-07
STAR,0.0004589877,0.999349057674408
GALAXY,0.0005559708,1.1561946848814841e-06
STAR,1.959902,0.9998852014541626
GALAXY,0.4186651,1.4524314792652149e-05
GALAXY,1.703724,2.159291852876777e-06
GALAXY,0.3997029,3.62674791176687e-06
GALAXY,0.0879932,7.866787200327963e-06
QSO,0.000372172,4.605542926583439e-06
GALAXY,0.145932,1.4393592664418975e-06
GALAXY,0.1465827,1.2835556617574184e-06
STAR,0.3879448,0.9999922513961792
STAR,0.8410084,0.9998354911804199
GALAXY,0.2182984,9.730205420055427e-06
QSO,0.4303988,7.012551122898003e-06
QSO,0.07899162,2.4647408281452954e-05
GALAXY,-0.000116638,2.2962107323110104e-05
QSO,0.4439495,7.727268211965566e-07
GALAXY,0.4001954,5.551990511776239e-07
GALAXY,0.0001447097,1.4718224520038348e-05
GALAXY,1.200019,7.334392194024986e-06
GALAXY,0.06934933,1.050318587658694e-06
GALAXY,1.404986,2.2551681468030438e-05
GALAXY,1.601872,1.2212219189677853e-05
QSO,0.6558367,3.6530518627841957e-06
GALAXY,0.3717996,6.642241260124138e-06
GALAXY,2.344383,5.100885573483538e-06
GALAXY,0.000222153,4.3487085349624977e-05
STAR,0.2872708,0.9961122870445251
GALAXY,0.544226,2.8211989047122188e-05
QSO,1.310397,1.4865614730297239e-06
GALAXY,0.06445618,3.6740680116054136e-06
GALAXY,-0.0009828305,4.5692075218539685e-05
GALAXY,0.9213601,3.018207826244179e-05
GALAXY,0.0009147599,2.6823845473700203e-06
GALAXY,0.03808869,4.580645509122405e-06
GALAXY,0.2907796,4.663573690777412e-06
STAR,1.917703,0.9998800754547119
GALAXY,0.5573294,1.9103108570561744e-06
STAR,1.424123,0.9999817609786987
GALAXY,0.1444966,0.0001412672718288377
STAR,0.8883603,0.9998952150344849
STAR,0.4867199,0.9998610019683838
GALAXY,0.5545282,1.3552182736020768e-06
STAR,0.07397181,0.999701201915741
QSO,2.46181,1.3026631677348632e-05
GALAXY,0.4111416,3.9078562963368313e-07
GALAXY,2.533541,1.37023771458189e-05
GALAXY,0.9716009,7.676589120819699e-06
STAR,0.06386075,0.9999606609344482
GALAXY,1.524645,1.881846401374787e-05
GALAXY,0.4548735,9.344357749796472e-07
STAR,1.924227e-06,0.9999668598175049
GALAXY,0.6984596,4.917727665088023e-07
GALAXY,0.7376572,4.812124188902089e-06
GALAXY,3.991569e-05,1.012034135783324e-05
GALAXY,0.3509447,7.752559213258792e-06
STAR,0.49222,0.9998880624771118
QSO,0.1972109,4.4371900003170595e-06
STAR,0.7914561,0.9999916553497314
STAR,0.7615007,0.9997920393943787
GALAXY,-6.968596e-05,1.918294856295688e-06
GALAXY,0.4522209,5.238263383944286e-06
GALAXY,0.2911035,4.732789420813788e-06
STAR,0.6363338,0.9999524354934692
GALAXY,0.3079689,9.765011554918601e-07
QSO,0.5510426,1.6039909951359732e-06
QSO,0.6449646,4.11743312724866e-05
GALAXY,0.2136128,5.915892415941926e-07
STAR,-0.0001314029,0.9989433884620667
GALAXY,0.1517811,6.381704338309646e-07
QSO,-0.0001105539,5.31864588992903e-06
STAR,0.1817536,0.9996916055679321
GALAXY,0.9474875,1.5036039258120582e-05
GALAXY,3.24855,6.799210154895263e-07
QSO,0.2123336,9.078382845473243e-07
GALAXY,-2.160185e-06,1.363198953185929e-05
GALAXY,-0.0001309877,3.9078831832739525e-06
QSO,0.6442008,6.443652819143608e-05
STAR,0.3493024,0.9997249245643616
QSO,0.08446484,7.347171049332246e-07
GALAXY,0.5459197,2.915575896622613e-05
GALAXY,0.6334201,5.788425823993748e-06
QSO,0.8641184,5.7811621445580386e-06
GALAXY,-0.0009188279,4.437008556124056e-06
GALAXY,2.297165,4.833237653656397e-06
GALAXY,0.4832326,6.261033558985218e-05
GALAXY,2.014201,7.093566637195181e-06
STAR,-2.823496e-05,0.9999433755874634
GALAXY,0.4130057,2.5840315629466204e-06
QSO,0.4900059,5.93559843764524e-06
GALAXY,1.939476,8.218346920330077e-06
QSO,0.13705,2.2182559405337088e-05
GALAXY,0.1697254,7.083999662427232e-07
GALAXY,-0.0001572361,2.3944545318954624e-05
STAR,0.1093325,0.9999868869781494
GALAXY,0.5391257,1.7557163118908647e-06
GALAXY,-0.0001053874,1.1137948604300618e-05
GALAXY,0.3197371,1.207884793075209e-06
GALAXY,2.021603,4.873812486039242e-06
GALAXY,0.03754941,2.9752854970865883e-06
QSO,1.993358,1.895585228339769e-06
GALAXY,0.6171242,1.6466277884319425e-05
QSO,0.02048849,7.762831046420615e-06
GALAXY,0.1667742,2.657346840351238e-07
GALAXY,0.8275151,1.691410034254659e-06
STAR,0.5211622,0.999473512172699
GALAXY,1.413651,1.5905466170806903e-06
STAR,0.1359979,0.9998691082000732
QSO,0.3416212,1.181527113658376e-05
GALAXY,0.1848433,2.7191254048375413e-06
GALAXY,0.4586391,2.1284449758240953e-06
STAR,0.5090277,0.9997441172599792
GALAXY,1.05123,1.574745328980498e-05
GALAXY,1.507065,2.3019092623144388e-05
GALAXY,0.4919362,1.9160106603521854e-06
QSO,0.04870731,8.613003956270404e-06
GALAXY,0.3534584,9.7128781817446e-07
GALAXY,0.0002642237,7.51488505557063e-06
GALAXY,0.08308549,4.0044207707978785e-05
STAR,0.6419498,0.9995604157447815
GALAXY,0.05545071,1.0501699762244243e-05
QSO,-0.0007401202,2.4056838810793124e-05
GALAXY,-0.000118776,8.251130907410698e-07
STAR,0.5165507,0.9999703168869019
QSO,1.392283,2.492972498657764e-06
GALAXY,-3.848509e-05,3.0448019970208406e-05
STAR,0.4620662,0.9980685114860535
GALAXY,1.579808,1.363472892990103e-05
GALAXY,0.6931122,1.5635337149433326e-06
QSO,0.04234521,4.984206680092029e-05
GALAXY,0.1681852,1.9900433017028263e-06
QSO,0.4278401,3.404058952583e-05
QSO,0.6717499,1.034476917993743e-05
GALAXY,-0.000446465,1.7562444554641843e-05
GALAXY,0.5943873,6.483512697741389e-05
STAR,-0.0003598959,0.9999536275863647
QSO,0.1712029,3.268885484430939e-05
GALAXY,0.5478039,2.6167654141318053e-06
STAR,0.1018414,0.9991588592529297
STAR,0.5962593,0.9999247789382935
QSO,0.5416875,2.4124487936205696e-06
GALAXY,-6.520391e-06,4.284285637368157e-07
GALAXY,1.539009,4.0864442780730315e-06
GALAXY,0.1331061,1.0324254162696889e-06
GALAXY,0.5673867,2.0507444787654094e-05
STAR,0.2155256,0.9999696016311646
GALAXY,0.4930509,3.6941301573278906e-07
GALAXY,-2.297746e-05,1.1276695204287535e-06
STAR,0.6528379,0.9998300075531006
GALAXY,1.438793,2.759580092970282e-05
STAR,-0.0005909235,0.9999762773513794
STAR,1.478882,0.9999356269836426
STAR,1.100218e-05,0.999809205532074
GALAXY,-0.0003276023,9.790691365196835e-06
GALAXY,1.685037,4.971617272531148e-06
GALAXY,-0.001091809,1.1650613487290684e-05
QSO,2.412459,3.159730476909317e-05
GALAXY,0.5125085,5.167988206267182e-07
STAR,0.8063292,0.9993564486503601
STAR,0.0002833069,0.9999692440032959
STAR,0.0003824769,0.9999834299087524
GALAXY,0.7249485,1.58445218403358e-05
QSO,-0.0007753696,5.270773272059159e-06
GALAXY,1.117894,1.600558221070969e-06
GALAXY,0.5139943,1.5696989066782407e-05
GALAXY,0.002398814,4.400749094202183e-05
GALAXY,0.6299539,2.819013616317534e-06
GALAXY,0.3636104,3.6660156183643267e-05
GALAXY,-1.40423e-05,3.54673943547823e-06
GALAXY,0.319299,7.909842452136218e-07
GALAXY,-0.0004154504,5.296921244735131e-06
QSO,0.1298289,5.945355951553211e-06
STAR,0.0001551369,0.9955139756202698
GALAXY,0.75037,6.9385791903187055e-06
STAR,0.1146177,0.9999760389328003
GALAXY,0.5632762,1.531625912321033e-06
STAR,0.09261674,0.9999288320541382
STAR,1.626943,0.9999459981918335
GALAXY,0.4433346,5.4225110943662e-06
STAR,1.515512,0.9999599456787109
GALAXY,-0.00042769,1.7007608903440996e-06
GALAXY,0.6154395,1.4199979432305554e-06
GALAXY,2.076898,3.0051082831050735e-06
GALAXY,0.3878638,2.0141349068580894e-06
STAR,-0.0005261714,0.999769389629364
GALAXY,0.0740966,2.04816433324595e-06
GALAXY,-6.736485e-05,3.5718915114557603e-06
GALAXY,0.5901213,1.167463506135391e-05
GALAXY,-0.0002454548,5.1494080253178254e-05
GALAXY,0.7936157,7.4989752647525165e-06
GALAXY,1.069768,8.86614429873589e-07
GALAXY,0.5708712,3.233441384509206e-05
GALAXY,0.5222544,2.989043196066632e-06
GALAXY,0.08103795,6.177700470288983e-06
STAR,0.6187853,0.9999699592590332
QSO,0.07746357,3.182850923622027e-05
GALAXY,0.4718256,1.2275992048671469e-05
GALAXY,0.2917238,1.129340580519056e-05
QSO,-0.0009293456,9.787413546291646e-07
GALAXY,-0.0003998969,5.395561856857967e-06
QSO,1.786371,8.242950571002439e-07
GALAXY,0.670789,1.1435311535024084e-05
GALAXY,-0.0001988095,4.904333763988689e-06
STAR,0.7851306,0.9999525547027588
GALAXY,0.354811,4.287452611606568e-06
GALAXY,1.504592,4.37220080584666e-07
QSO,0.7437861,1.9648239231173648e-06
QSO,6.942211e-06,1.4645948795077857e-05
GALAXY,2.129886,2.500228674762184e-06
GALAXY,0.1814611,1.1771428034990095e-05
QSO,0.0002777245,4.297453870094614e-06
STAR,-0.000188489,0.99996018409729
GALAXY,1.255931,3.2034522519097663e-06
GALAXY,0.3226477,2.075899283227045e-05
GALAXY,0.8465115,3.447539029366453e-06
GALAXY,-0.0002128588,3.1979345749277854e-06
GALAXY,0.5669714,1.3665589904121589e-05
STAR,1.287903,0.9999819993972778
QSO,0.4561372,1.878260627563577e-05
QSO,0.0670489,8.512242857250385e-06
GALAXY,0.3072706,1.0310138804925373e-06
GALAXY,0.2185539,3.6800545331061585e-06
GALAXY,0.6679248,1.8958205600938527e-06
GALAXY,2.339634e-05,9.919291187543422e-06
GALAXY,0.8131676,2.54416954703629e-06
STAR,0.5552175,0.9992085099220276
STAR,0.4540565,0.9999712705612183
GALAXY,0.2009205,8.808290658635087e-06
GALAXY,0.04558491,4.365588665677933e-06
STAR,0.6694065,0.9999433755874634
GALAXY,1.999207,4.6176492105587386e-06
GALAXY,0.0002891757,7.31355175958015e-05
GALAXY,1.926505,1.1275046745140571e-06
STAR,1.280584,0.9999872446060181
STAR,0.58727,0.9999213218688965
STAR,0.0001137147,0.9999603033065796
GALAXY,2.483064,1.921843249874655e-06
QSO,0.04967868,1.8741757230600342e-06
STAR,0.000118569,0.99998939037323
GALAXY,0.4680509,2.05069354706211e-05
GALAXY,0.9269508,1.331326893705409e-05
GALAXY,0.08088484,1.7017099480653997e-06
QSO,-0.0001721753,1.129220322582114e-06
GALAXY,0.6800632,3.5458265301713254e-07
STAR,0.4806352,0.9785501956939697
STAR,-9.343336e-05,0.9999253749847412
GALAXY,0.4257182,2.202739096901496e-06
QSO,0.4579096,3.2894870400923537e-06
STAR,0.1805814,0.9999858140945435
STAR,6.545176,0.9999197721481323
GALAXY,0.5337169,6.163123202895804e-07
GALAXY,0.4446755,6.935051715117879e-06
STAR,0.7690559,0.9999908208847046
QSO,0.0001458201,2.5937290502042742e-06
GALAXY,0.9181443,1.4079213315199013e-06
GALAXY,-0.0001847228,1.92685774891288e-06
GALAXY,1.279294,6.9411626100190915e-06
GALAXY,0.8491555,2.626319201226579e-06
STAR,0.2117313,0.9972140192985535
QSO,0.3241881,1.3377748473430984e-06
GALAXY,0.3149136,1.8799219105858356e-06
STAR,1.44788,0.9991152882575989
GALAXY,0.5742855,7.52664902847755e-07
STAR,0.9768867,0.9987912774085999
GALAXY,0.1307112,1.552573303342797e-05
QSO,0.581187,3.4580566534714308e-06
GALAXY,0.5170314,4.921453751194349e-07
GALAXY,0.5946738,0.00010721263970481232
GALAXY,1.20317,2.540451760069118e-06
QSO,0.6182297,7.549133442807943e-07
GALAXY,0.4658096,7.972968887770548e-05
GALAXY,1.856774,1.2786691513611004e-05
GALAXY,0.4910748,1.918599991768133e-06
GALAXY,0.2976199,1.4584117707272526e-05
GALAXY,0.4849026,3.928908881789539e-06
GALAXY,1.925298,0.006454080808907747
GALAXY,0.8028105,5.242362135504663e-07
STAR,0.4520993,0.9981746673583984
QSO,0.5577672,1.7425734313292196e-06
STAR,0.4913837,0.9994194507598877
GALAXY,1.4074e-05,4.5799392864864785e-06
STAR,8.175905e-05,0.9999352693557739
STAR,1.174386,0.9998586177825928
GALAXY,0.45451,1.941461505339248e-06
QSO,0.581439,1.4066386029298883e-05
QSO,0.2465734,1.1009842637577094e-06
QSO,0.8034403,1.196098878608609e-06
GALAXY,0.2364208,6.47070337436162e-05
GALAXY,0.3009548,1.2599757610587403e-05
GALAXY,2.61286,2.076019336527679e-05
GALAXY,1.737997,3.016620576090645e-05
GALAXY,4.728447e-05,3.282551460870309e-06
GALAXY,2.088419,4.779317350767087e-06
GALAXY,-0.0004703644,5.82644452151726e-06
GALAXY,0.7800846,4.741878728964366e-05
GALAXY,0.3798285,2.533889755795826e-06
QSO,1.250353,7.616398306709016e-06
GALAXY,8.661849e-05,1.2131577932450455e-05
STAR,0.2181194,0.9999817609786987
GALAXY,1.678913,1.8190991113442578e-06
GALAXY,-8.54941e-05,8.867289693625935e-07
GALAXY,0.745731,1.8574924979475327e-05
QSO,0.603084,2.1555217699642526e-06
GALAXY,2.124474,7.547101176896831e-06
GALAXY,0.633646,4.3314702224961366e-07
QSO,0.0005866927,7.4605281952244695e-06
